g_name	taxon_assignmentID	bh_evalue	fasta_header
FUN_03839	1328760	2.04e-57	FUN_03839-T1
FUN_03840	1520881	4.09e-302	FUN_03840-T1
FUN_03841	1520881	4.13e-53	FUN_03841-T1
FUN_03842	1520881	1.47e-155	FUN_03842-T1
FUN_03843	1520881	7.95e-236	FUN_03843-T1
FUN_03844	157822	1.2600000000000001e-27	FUN_03844-T1
FUN_03845	1520881	1.76e-122	FUN_03845-T1
FUN_03846	1520881	9.9e-100	FUN_03846-T1
FUN_03847	1520881	1.9700000000000002e-125	FUN_03847-T1
FUN_03848	5178	2.9e-39	FUN_03848-T1
FUN_03849	716546	1.25e-289	FUN_03849-T1
FUN_03850	1520881	3.5799999999999996e-48	FUN_03850-T1
FUN_03851	2726947	3.43e-09	FUN_03851-T1
FUN_03852			FUN_03852-T1
FUN_03853	716545	1.59e-111	FUN_03853-T1
FUN_03854	2755564	9.21e-39	FUN_03854-T1
FUN_03855	1520881	2.1199999999999998e-182	FUN_03855-T1
FUN_03856	1520881	1.05e-102	FUN_03856-T1
FUN_03857	2608996	2.69e-137	FUN_03857-T1
FUN_03858	1520881	5.1799999999999994e-288	FUN_03858-T1
FUN_03859	716546	4.68e-78	FUN_03859-T1
FUN_03860	1520881	5.57e-12	FUN_03860-T1
FUN_03861	78060	0.0	FUN_03861-T1
FUN_03862	716546	6.44e-06	FUN_03862-T1
FUN_03863	5042	1.0400000000000001e-252	FUN_03863-T1
FUN_03864			FUN_03864-T1
FUN_03865	574774	1.1e-66	FUN_03865-T1
FUN_03866	331657	3.63e-149	FUN_03866-T1
FUN_03867	147548	1.33e-315	FUN_03867-T1
FUN_03868	716546	6.83e-173	FUN_03868-T1
FUN_03869	716546	1.3900000000000001e-276	FUN_03869-T1
FUN_03870	147548	1.39e-192	FUN_03870-T1
FUN_03871	716546	1.85e-186	FUN_03871-T1
FUN_03872	78060	0.0	FUN_03872-T1
FUN_03873			FUN_03873-T1
FUN_03874			FUN_03874-T1
FUN_03875	1520881	3.82e-11	FUN_03875-T1
FUN_03876			FUN_03876-T1
FUN_03877			FUN_03877-T1
FUN_03878	1520881	1.24e-258	FUN_03878-T1
FUN_03879	116821	2.5e-158	FUN_03879-T1
FUN_03880	716546	2.25e-48	FUN_03880-T1
FUN_03881	1520881	2.32e-161	FUN_03881-T1
FUN_03882	1520881	1.47e-25	FUN_03882-T1
FUN_03883	1520881	5.190000000000001e-129	FUN_03883-T1
FUN_03884	1520881	2.79e-301	FUN_03884-T1
FUN_03885	1520881	5.54e-131	FUN_03885-T1
FUN_03886	1520881	7.1e-193	FUN_03886-T1
FUN_03887	716546	1.66e-89	FUN_03887-T1
FUN_03888			FUN_03888-T1
FUN_03889	1520881	5.2800000000000005e-272	FUN_03889-T1
FUN_03890	1520881	0.0	FUN_03890-T1
FUN_03891			FUN_03891-T1
FUN_03892	86259	7.52e-05	FUN_03892-T1
FUN_03893			FUN_03893-T1
FUN_03894	1520881	1.5999999999999998e-30	FUN_03894-T1
FUN_03895	388435	0.0	FUN_03895-T1
FUN_03896	716546	2.22e-47	FUN_03896-T1
FUN_03897	1520881	1.03e-183	FUN_03897-T1
FUN_03898	78060	1.48e-269	FUN_03898-T1
FUN_03899	1520881	7.5e-100	FUN_03899-T1
FUN_03900	388435	8.879999999999999e-101	FUN_03900-T1
FUN_03901	1520881	1.5899999999999999e-204	FUN_03901-T1
FUN_03902	1520881	5.66e-205	FUN_03902-T1
FUN_03903	1520881	1.24e-178	FUN_03903-T1
FUN_03904			FUN_03904-T1
FUN_03905	47747	0.0	FUN_03905-T1
FUN_03906	47747	0.0	FUN_03906-T1
FUN_03907	5178	1.4100000000000001e-73	FUN_03907-T1
FUN_03908	388435	2.42e-125	FUN_03908-T1
FUN_03909	388435	1.3099999999999999e-48	FUN_03909-T1
FUN_03910	716546	1.6e-51	FUN_03910-T1
FUN_03911	388435	2.43e-239	FUN_03911-T1
FUN_03912	78060	9.36e-108	FUN_03912-T1
FUN_03913	388435	1.14e-64	FUN_03913-T1
FUN_03914	1520881	0.0	FUN_03914-T1
FUN_03916			FUN_03916-T1
FUN_03917	716546	1.05e-43	FUN_03917-T1
FUN_03918	1520881	3.23e-141	FUN_03918-T1
FUN_03919	112416	9.580000000000001e-21	FUN_03919-T1
FUN_03920	1520881	1.68e-284	FUN_03920-T1
FUN_03921			FUN_03921-T1
FUN_03922			FUN_03922-T1
FUN_03923	716546	2.77e-13	FUN_03923-T1
FUN_03924	1520881	1.4300000000000002e-281	FUN_03924-T1
FUN_03925	1520881	5.3499999999999996e-176	FUN_03925-T1
FUN_03926	1520881	7.199999999999999e-300	FUN_03926-T1
FUN_03927	451867	0.000144	FUN_03927-T1
FUN_03928	1520881	1.3100000000000001e-226	FUN_03928-T1
FUN_03929	1520881	0.0	FUN_03929-T1
FUN_03930	1520881	4.6e-104	FUN_03930-T1
FUN_03931	1520881	1.52e-232	FUN_03931-T1
FUN_03932	147548	1.7999999999999998e-68	FUN_03932-T1
FUN_03933	715989	2.1199999999999998e-42	FUN_03933-T1
FUN_03934	147548	1.83e-49	FUN_03934-T1
FUN_03935	716546	1.77e-195	FUN_03935-T1
FUN_03936			FUN_03936-T1
FUN_03937	116794	2.99e-08	FUN_03937-T1
FUN_03938	1520881	1.19e-203	FUN_03938-T1
FUN_03939	78060	3.94e-234	FUN_03939-T1
FUN_03940	2608996	4.61e-11	FUN_03940-T1
FUN_03941	1520881	6.51e-76	FUN_03941-T1
FUN_03942	78060	2.06e-32	FUN_03942-T1
FUN_03943	716546	2.09e-42	FUN_03943-T1
FUN_03944	1520881	2.9799999999999997e-171	FUN_03944-T1
FUN_03945	50934	3.01e-87	FUN_03945-T1
FUN_03946	1520881	6.050000000000001e-303	FUN_03946-T1
FUN_03947	2608996	3.99e-12	FUN_03947-T1
FUN_03948	147541	6.66e-64	FUN_03948-T1
FUN_03949	1520881	1.57e-315	FUN_03949-T1
FUN_03950			FUN_03950-T1
FUN_03951	147550	2.0099999999999998e-299	FUN_03951-T1
FUN_03952	147550	1.19e-108	FUN_03952-T1
FUN_03953			FUN_03953-T1
FUN_03954	147548	1.23e-108	FUN_03954-T1
FUN_03955			FUN_03955-T1
FUN_03956	388435	2.6100000000000002e-276	FUN_03956-T1
FUN_03957	716546	8.44e-211	FUN_03957-T1
FUN_03958	1520881	5.09e-301	FUN_03958-T1
FUN_03959	1520881	1.91e-100	FUN_03959-T1
FUN_03960	78060	9.339999999999998e-277	FUN_03960-T1
FUN_03961	78060	1.14e-76	FUN_03961-T1
FUN_03962			FUN_03962-T1
FUN_03963	331657	1.37e-53	FUN_03963-T1
FUN_03964			FUN_03964-T1
FUN_03965	1520881	9.43e-129	FUN_03965-T1
FUN_03966	5178	3.91e-18	FUN_03966-T1
FUN_03967	716546	3.6400000000000003e-118	FUN_03967-T1
FUN_03968	1520881	0.0	FUN_03968-T1
FUN_03969	1520881	1.17e-116	FUN_03969-T1
FUN_03970	1520881	1.9e-50	FUN_03970-T1
FUN_03971	388435	6.24e-143	FUN_03971-T1
FUN_03972	388435	1.07e-56	FUN_03972-T1
FUN_03973			FUN_03973-T1
FUN_03974	1520881	0.0	FUN_03974-T1
FUN_03975	1520881	5.7900000000000005e-276	FUN_03975-T1
FUN_03976	1520881	0.0	FUN_03976-T1
FUN_03977	388435	1.06e-124	FUN_03977-T1
FUN_01985	715989	1.78e-92	FUN_01985-T1
FUN_01986			FUN_01986-T1
FUN_01987	388435	1.13e-120	FUN_01987-T1
FUN_01988	1520881	5.47e-117	FUN_01988-T1
FUN_01989	78060	2.29e-61	FUN_01989-T1
FUN_01990	1520881	6.85e-131	FUN_01990-T1
FUN_01991	716546	4.72e-57	FUN_01991-T1
FUN_01992			FUN_01992-T1
FUN_01993	1520881	7.9e-300	FUN_01993-T1
FUN_01994	1520881	6.8e-287	FUN_01994-T1
FUN_01995	1520881	1.53e-51	FUN_01995-T1
FUN_01996	78060	1.3e-177	FUN_01996-T1
FUN_01997	1520881	0.0	FUN_01997-T1
FUN_01998	1520881	1.9799999999999998e-128	FUN_01998-T1
FUN_02000	1520881	0.0	FUN_02000-T1
FUN_02001			FUN_02001-T1
FUN_02002	1520881	6.939999999999999e-180	FUN_02002-T1
FUN_02003	1520881	2.33e-246	FUN_02003-T1
FUN_02004	1520881	7.36e-195	FUN_02004-T1
FUN_02005	1520881	8.809999999999999e-69	FUN_02005-T1
FUN_02006	1520881	4.42e-172	FUN_02006-T1
FUN_02007	1520881	3.9e-133	FUN_02007-T1
FUN_02008	1520881	0.0	FUN_02008-T1
FUN_02009			FUN_02009-T1
FUN_02010	716546	6.33e-125	FUN_02010-T1
FUN_02011	78060	0.0	FUN_02011-T1
FUN_02012			FUN_02012-T1
FUN_02013			FUN_02013-T1
FUN_02014	1520881	4.9899999999999994e-242	FUN_02014-T1
FUN_02015			FUN_02015-T1
FUN_02016	388435	1.1e-130	FUN_02016-T1
FUN_02017	78060	2.81e-90	FUN_02017-T1
FUN_02018	716546	2.2300000000000003e-58	FUN_02018-T1
FUN_02019	388435	1.1900000000000001e-64	FUN_02019-T1
FUN_02020			FUN_02020-T1
FUN_02021	1520881	3.32e-307	FUN_02021-T1
FUN_02022	1520881	7.62e-60	FUN_02022-T1
FUN_02023	1520881	7.689999999999999e-229	FUN_02023-T1
FUN_02024	1520881	1.18e-108	FUN_02024-T1
FUN_02025	388435	2.63e-223	FUN_02025-T1
FUN_02026	1520881	2.0600000000000002e-302	FUN_02026-T1
FUN_02027	1520881	3.97e-217	FUN_02027-T1
FUN_02028	1520881	0.0	FUN_02028-T1
FUN_02029	1670608	4.26e-233	FUN_02029-T1
FUN_02030	1520881	4e-86	FUN_02030-T1
FUN_02031	1520881	0.0	FUN_02031-T1
FUN_02032	388435	1.58e-34	FUN_02032-T1
FUN_02033	1520881	2.2900000000000003e-167	FUN_02033-T1
FUN_02034	1520881	1.2099999999999998e-126	FUN_02034-T1
FUN_02035	716546	3.15e-33	FUN_02035-T1
FUN_02036	388435	4.74e-91	FUN_02036-T1
FUN_02037	50934	2.7299999999999998e-188	FUN_02037-T1
FUN_02038	1520881	1.03e-235	FUN_02038-T1
FUN_02039	1520881	2.9500000000000003e-79	FUN_02039-T1
FUN_02040	1520881	1.48e-26	FUN_02040-T1
FUN_02041	1520881	3.9900000000000004e-247	FUN_02041-T1
FUN_02042			FUN_02042-T1
FUN_02043	1520881	0.0	FUN_02043-T1
FUN_02044			FUN_02044-T1
FUN_02045			FUN_02045-T1
FUN_02046	147541	2.3e-103	FUN_02046-T1
FUN_02047	1520881	0.0	FUN_02047-T1
FUN_02048	388435	4.35e-63	FUN_02048-T1
FUN_02049	1520881	1.7200000000000002e-144	FUN_02049-T1
FUN_02050	78060	5.65e-216	FUN_02050-T1
FUN_02051	1520881	6.860000000000001e-161	FUN_02051-T1
FUN_02052	1520881	9.02e-36	FUN_02052-T1
FUN_02053	716546	1.99e-85	FUN_02053-T1
FUN_02054	1520881	8.979999999999999e-197	FUN_02054-T1
FUN_02055	388435	3.3399999999999996e-250	FUN_02055-T1
FUN_02056	388435	3.1e-104	FUN_02056-T1
FUN_02057	1520881	0.0	FUN_02057-T1
FUN_02058	147545	4.8e-74	FUN_02058-T1
FUN_02059	2608996	2.2e-44	FUN_02059-T1
FUN_02060	1520881	9.230000000000001e-125	FUN_02060-T1
FUN_02061	116821	1.06e-07	FUN_02061-T1
FUN_02062	388435	3.3599999999999997e-277	FUN_02062-T1
FUN_02063			FUN_02063-T1
FUN_02064	78060	1.14e-71	FUN_02064-T1
FUN_02065	716546	1.41e-34	FUN_02065-T1
FUN_02066	716546	2.9199999999999998e-46	FUN_02066-T1
FUN_02067	1520881	1.17e-97	FUN_02067-T1
FUN_02068	1520881	0.0	FUN_02068-T1
FUN_02069	1520881	1.03e-261	FUN_02069-T1
FUN_02070	1520881	1.5400000000000002e-47	FUN_02070-T1
FUN_02071	364733	1.9999999999999998e-42	FUN_02071-T1
FUN_02072	1520881	5.479999999999999e-106	FUN_02072-T1
FUN_02073	1520881	5.9e-109	FUN_02073-T1
FUN_02074	1520881	1.52e-141	FUN_02074-T1
FUN_02075	1520881	1.66e-38	FUN_02075-T1
FUN_02076	5178	4.3100000000000004e-26	FUN_02076-T1
FUN_02077	388435	2.06e-109	FUN_02077-T1
FUN_02078	1520881	1.91e-168	FUN_02078-T1
FUN_02079	1520881	1.71e-83	FUN_02079-T1
FUN_02080	1520881	1.8300000000000002e-224	FUN_02080-T1
FUN_02081	1520881	0.0	FUN_02081-T1
FUN_02082	1520881	2.6499999999999997e-274	FUN_02082-T1
FUN_02083	87270	2.61e-97	FUN_02083-T1
FUN_02084	716546	5.32e-93	FUN_02084-T1
FUN_02085			FUN_02085-T1
FUN_02086	1520881	3.21e-179	FUN_02086-T1
FUN_02087	1520881	0.0	FUN_02087-T1
FUN_02088	1520881	9.430000000000001e-289	FUN_02088-T1
FUN_02089	388435	2.21e-33	FUN_02089-T1
FUN_02090			FUN_02090-T1
FUN_02091	1520881	2.56e-15	FUN_02091-T1
FUN_02092	1520881	0.0	FUN_02092-T1
FUN_02093	78060	1.1000000000000001e-247	FUN_02093-T1
FUN_02094	1520881	3.19e-80	FUN_02094-T1
FUN_02095	1520881	3.54e-111	FUN_02095-T1
FUN_02096	116794	5.01e-224	FUN_02096-T1
FUN_02097			FUN_02097-T1
FUN_02098	388435	1.31e-14	FUN_02098-T1
FUN_02099	1520881	5.53e-91	FUN_02099-T1
FUN_02100	1520881	5.12e-130	FUN_02100-T1
FUN_02101	716546	0.0	FUN_02101-T1
FUN_02102	388435	1.91e-94	FUN_02102-T1
FUN_02103	716546	1.14e-205	FUN_02103-T1
FUN_02104	78060	6.37e-176	FUN_02104-T1
FUN_02105	33154	1.86e-19	FUN_02105-T1
FUN_02106	1520881	2.94e-109	FUN_02106-T1
FUN_02107	1520881	0.0	FUN_02107-T1
FUN_02108	1520881	2.26e-152	FUN_02108-T1
FUN_02109	1520881	3.56e-175	FUN_02109-T1
FUN_02110	1520881	0.0	FUN_02110-T1
FUN_02111	1520881	3.46e-162	FUN_02111-T1
FUN_02112	388435	2.93e-100	FUN_02112-T1
FUN_02113	1520881	3.11e-111	FUN_02113-T1
FUN_02114	1520881	1.8700000000000003e-259	FUN_02114-T1
FUN_02115	1520881	1.89e-161	FUN_02115-T1
FUN_02116	1520881	0.0	FUN_02116-T1
FUN_02117	1520881	2.9900000000000004e-185	FUN_02117-T1
FUN_02118			FUN_02118-T1
FUN_02119	1520881	1.64e-60	FUN_02119-T1
FUN_02120	1520881	1.5e-12	FUN_02120-T1
FUN_02121	1520881	1.44e-225	FUN_02121-T1
FUN_02122	1520881	3.58e-216	FUN_02122-T1
FUN_02123	451868	2.37e-163	FUN_02123-T1
FUN_02124	1250544	0.0	FUN_02124-T1
FUN_02125	1520881	0.0	FUN_02125-T1
FUN_02126			FUN_02126-T1
FUN_02127	1520881	1.23e-136	FUN_02127-T1
FUN_02128	1520881	2.8099999999999997e-55	FUN_02128-T1
FUN_02129	1520881	5.06e-252	FUN_02129-T1
FUN_02130	388435	1.8399999999999999e-68	FUN_02130-T1
FUN_02131	50934	2.5000000000000002e-164	FUN_02131-T1
FUN_02132	1520881	2.21e-251	FUN_02132-T1
FUN_02133	388435	1.19e-151	FUN_02133-T1
FUN_02134	1520881	5.49e-09	FUN_02134-T1
FUN_02135	1520881	8.97e-71	FUN_02135-T1
FUN_02136	1520881	1.12e-194	FUN_02136-T1
FUN_02137	147548	1.75e-114	FUN_02137-T1
FUN_02138	78060	1.0400000000000001e-144	FUN_02138-T1
FUN_02139	1520881	1.11e-118	FUN_02139-T1
FUN_02141	1520881	0.0	FUN_02141-T1
FUN_02142	1520881	9.37e-82	FUN_02142-T1
FUN_02143	1520881	7.000000000000001e-208	FUN_02143-T1
FUN_02144	1520881	0.0	FUN_02144-T1
FUN_02145	716546	2e-208	FUN_02145-T1
FUN_02146	116821	2.1e-27	FUN_02146-T1
FUN_02147	388435	9.149999999999999e-34	FUN_02147-T1
FUN_02148	1520881	8.57e-189	FUN_02148-T1
FUN_02149	1520881	5.92e-54	FUN_02149-T1
FUN_02150	1520881	1.97e-242	FUN_02150-T1
FUN_02151	34368	1.5100000000000002e-21	FUN_02151-T1
FUN_02152	1520881	0.0	FUN_02152-T1
FUN_02153	1520881	0.0	FUN_02153-T1
FUN_02154	388435	8.87e-158	FUN_02154-T1
FUN_02155	1520881	2.7999999999999997e-187	FUN_02155-T1
FUN_02156	1520881	2.11e-278	FUN_02156-T1
FUN_02157	716546	3.9900000000000004e-47	FUN_02157-T1
FUN_02158	1520881	0.0	FUN_02158-T1
FUN_02159	1520881	2.48e-86	FUN_02159-T1
FUN_02160	388435	1.16e-166	FUN_02160-T1
FUN_02161	716546	2.71e-106	FUN_02161-T1
FUN_02162	1520881	1.17e-37	FUN_02162-T1
FUN_02163	388435	3.02e-256	FUN_02163-T1
FUN_02164	716546	6.99e-06	FUN_02164-T1
FUN_02165	716546	7.03e-52	FUN_02165-T1
FUN_02166	388435	0.0	FUN_02166-T1
FUN_02167	1520881	5.399999999999999e-54	FUN_02167-T1
FUN_02168	50934	5.83e-15	FUN_02168-T1
FUN_02169	1520881	4.68e-142	FUN_02169-T1
FUN_02170	388435	2.6400000000000003e-166	FUN_02170-T1
FUN_02171	1520881	0.0	FUN_02171-T1
FUN_02172	1520881	2.0399999999999998e-267	FUN_02172-T1
FUN_02173	78060	3.42e-131	FUN_02173-T1
FUN_02174	1520881	5.2399999999999996e-170	FUN_02174-T1
FUN_02175	1520881	0.0	FUN_02175-T1
FUN_02176			FUN_02176-T1
FUN_02177	1520881	7.12e-16	FUN_02177-T1
FUN_02178	1520881	4.5400000000000004e-86	FUN_02178-T1
FUN_02180			FUN_02180-T1
FUN_02181	1520881	0.0	FUN_02181-T1
FUN_02182	1520881	1.48e-202	FUN_02182-T1
FUN_02183			FUN_02183-T1
FUN_02184			FUN_02184-T1
FUN_02185	1520881	4.8e-314	FUN_02185-T1
FUN_02186	388435	0.0	FUN_02186-T1
FUN_02187	1520881	1.3e-91	FUN_02187-T1
FUN_02188	1520881	0.0	FUN_02188-T1
FUN_02189	388435	2e-122	FUN_02189-T1
FUN_02190	1520881	3.04e-193	FUN_02190-T1
FUN_02191			FUN_02191-T1
FUN_02192			FUN_02192-T1
FUN_02193			FUN_02193-T1
FUN_02194	1520881	3.59e-27	FUN_02194-T1
FUN_02195	1520881	9.779999999999999e-48	FUN_02195-T1
FUN_02196			FUN_02196-T1
FUN_02197	388435	1.24e-182	FUN_02197-T1
FUN_02198	1520881	5.66e-78	FUN_02198-T1
FUN_02199	1520881	3.86e-184	FUN_02199-T1
FUN_02200	1520881	5.41e-228	FUN_02200-T1
FUN_02201	388435	1.0399999999999999e-207	FUN_02201-T1
FUN_02202	716546	1.1900000000000001e-26	FUN_02202-T1
FUN_02203	794803	0.000261	FUN_02203-T1
FUN_02204	1520881	4.01e-08	FUN_02204-T1
FUN_02205	1520881	1.5300000000000002e-110	FUN_02205-T1
FUN_02206	1520881	1.48e-161	FUN_02206-T1
FUN_02207	1520881	1.33e-226	FUN_02207-T1
FUN_02208	1520881	4.16e-219	FUN_02208-T1
FUN_02209	2608996	7.37e-15	FUN_02209-T1
FUN_02210			FUN_02210-T1
FUN_02211			FUN_02211-T1
FUN_02212	1520881	2.17e-06	FUN_02212-T1
FUN_02213			FUN_02213-T1
FUN_02214	716546	1.01e-14	FUN_02214-T1
FUN_02215	1520881	2.0499999999999997e-90	FUN_02215-T1
FUN_02216			FUN_02216-T1
FUN_02217	716546	1.1e-26	FUN_02217-T1
FUN_02218	1520881	6.62e-49	FUN_02218-T1
FUN_02219	1520881	1.45e-19	FUN_02219-T1
FUN_02220	1520881	1.7600000000000002e-272	FUN_02220-T1
FUN_02221	1520881	5.17e-193	FUN_02221-T1
FUN_02222	112415	2.25e-90	FUN_02222-T1
FUN_02223	112415	1.79e-147	FUN_02223-T1
FUN_02224			FUN_02224-T1
FUN_02225	1520881	4.91e-84	FUN_02225-T1
FUN_02226	1520881	1.76e-254	FUN_02226-T1
FUN_02227	388435	9.74e-77	FUN_02227-T1
FUN_02228	1520881	1.01e-281	FUN_02228-T1
FUN_02229	1520881	0.0	FUN_02229-T1
FUN_02230	716546	5.82e-197	FUN_02230-T1
FUN_02231	716546	2.92e-41	FUN_02231-T1
FUN_02232	716546	7e-81	FUN_02232-T1
FUN_02233			FUN_02233-T1
FUN_02234	50934	2.84e-53	FUN_02234-T1
FUN_02235			FUN_02235-T1
FUN_02236	50934	9.13e-174	FUN_02236-T1
FUN_02237	1520881	1.79e-53	FUN_02237-T1
FUN_02238			FUN_02238-T1
FUN_02239	716546	1.84e-77	FUN_02239-T1
FUN_02240	716546	6.64e-139	FUN_02240-T1
FUN_02241	716546	3.72e-65	FUN_02241-T1
FUN_02242	1442370	0.000638	FUN_02242-T1
FUN_02243	2249419	1.5199999999999999e-55	FUN_02243-T1
FUN_02244	147550	4.1299999999999997e-81	FUN_02244-T1
FUN_02245	2249419	7.24e-157	FUN_02245-T1
FUN_02246	388435	4.57e-252	FUN_02246-T1
FUN_02247	716546	1.86e-78	FUN_02247-T1
FUN_02248	1051054	1.47e-19	FUN_02248-T1
FUN_02249	716546	3.97e-141	FUN_02249-T1
FUN_02250			FUN_02250-T1
FUN_02251			FUN_02251-T1
FUN_02252	1520881	1.19e-97	FUN_02252-T1
FUN_02253	296797	5.949999999999999e-189	FUN_02253-T1
FUN_02254	147550	7.59e-23	FUN_02254-T1
FUN_02255			FUN_02255-T1
FUN_02256	1520881	1.15e-105	FUN_02256-T1
FUN_02257	716546	5.66e-28	FUN_02257-T1
FUN_02258			FUN_02258-T1
FUN_02259			FUN_02259-T1
FUN_02260	364733	1.79e-205	FUN_02260-T1
FUN_02261	716546	6.109999999999999e-230	FUN_02261-T1
FUN_02262	116794	5.2399999999999994e-55	FUN_02262-T1
FUN_02263	1520881	2.4000000000000003e-217	FUN_02263-T1
FUN_02264	716546	3.05e-266	FUN_02264-T1
FUN_02265	716546	8.890000000000001e-73	FUN_02265-T1
FUN_02266	716546	2.35e-180	FUN_02266-T1
FUN_02267	388435	3.5e-303	FUN_02267-T1
FUN_02268	716546	2.2999999999999997e-24	FUN_02268-T1
FUN_02269	1520881	5.369999999999999e-236	FUN_02269-T1
FUN_02270	716546	3.79e-69	FUN_02270-T1
FUN_02271			FUN_02271-T1
FUN_02272	716546	4.2099999999999996e-190	FUN_02272-T1
FUN_02273			FUN_02273-T1
FUN_02274			FUN_02274-T1
FUN_02275	716546	2.54e-14	FUN_02275-T1
FUN_02276			FUN_02276-T1
FUN_02277	1520881	4.879999999999999e-189	FUN_02277-T1
FUN_02278	716546	4.59e-74	FUN_02278-T1
FUN_02279	716546	2.3500000000000002e-29	FUN_02279-T1
FUN_02280	716546	1.68e-30	FUN_02280-T1
FUN_02281	1520881	3.37e-176	FUN_02281-T1
FUN_02282	1520881	8.16e-63	FUN_02282-T1
FUN_02283	1520881	4.5600000000000003e-209	FUN_02283-T1
FUN_02284	1520881	3.59e-86	FUN_02284-T1
FUN_02285	716546	7.079999999999999e-45	FUN_02285-T1
FUN_02286			FUN_02286-T1
FUN_02287	1520881	1.42e-94	FUN_02287-T1
FUN_02288	716546	2.8e-136	FUN_02288-T1
FUN_02289	716546	1.18e-162	FUN_02289-T1
FUN_02290	716546	1.08e-33	FUN_02290-T1
FUN_02291	1520881	1.16e-115	FUN_02291-T1
FUN_02292	172621	2.04e-199	FUN_02292-T1
FUN_02293	716546	4.5099999999999996e-55	FUN_02293-T1
FUN_02294	388435	1.95e-76	FUN_02294-T1
FUN_02295	1520881	0.0	FUN_02295-T1
FUN_02296	1520881	8.33e-233	FUN_02296-T1
FUN_02297	1520881	1.69e-187	FUN_02297-T1
FUN_02298			FUN_02298-T1
FUN_02299			FUN_02299-T1
FUN_02300	388435	3.12e-162	FUN_02300-T1
FUN_02301	1520881	8.17e-139	FUN_02301-T1
FUN_02302	180999	4.95e-158	FUN_02302-T1
FUN_02303	5178	2.8e-111	FUN_02303-T1
FUN_02304	1520881	4.17e-248	FUN_02304-T1
FUN_02305	180999	1.24e-260	FUN_02305-T1
FUN_02306	1520881	6.52e-40	FUN_02306-T1
FUN_02307	716546	3.98e-09	FUN_02307-T1
FUN_02308	1520881	1.32e-96	FUN_02308-T1
FUN_02309	172621	1.2899999999999998e-55	FUN_02309-T1
FUN_02310	2608996	1.19e-59	FUN_02310-T1
FUN_02311			FUN_02311-T1
FUN_02312	78060	0.0	FUN_02312-T1
FUN_02313	364733	1.87e-145	FUN_02313-T1
FUN_02314	78060	4.25e-115	FUN_02314-T1
FUN_02315	574774	1.68e-15	FUN_02315-T1
FUN_02316	388435	1.9699999999999998e-81	FUN_02316-T1
FUN_02317	1520881	1.29e-46	FUN_02317-T1
FUN_02318			FUN_02318-T1
FUN_02319	1520881	3.26e-175	FUN_02319-T1
FUN_02320	34368	7.8e-67	FUN_02320-T1
FUN_02321			FUN_02321-T1
FUN_02322	1520881	8.42e-35	FUN_02322-T1
FUN_02323			FUN_02323-T1
FUN_02324	716546	3.69e-108	FUN_02324-T1
FUN_02325	78060	8.96e-72	FUN_02325-T1
FUN_02326	1520881	2.12e-295	FUN_02326-T1
FUN_02327	1520881	0.0	FUN_02327-T1
FUN_02328	1520881	0.0	FUN_02328-T1
FUN_02329	1520881	5.44e-292	FUN_02329-T1
FUN_02330	1520881	8.88e-81	FUN_02330-T1
FUN_02331	388435	0.0	FUN_02331-T1
FUN_02332	1520881	8.24e-68	FUN_02332-T1
FUN_02333	1520881	1.1900000000000001e-73	FUN_02333-T1
FUN_02334	1520881	7.940000000000001e-224	FUN_02334-T1
FUN_02335			FUN_02335-T1
FUN_02336	2608996	3.07e-10	FUN_02336-T1
FUN_02337			FUN_02337-T1
FUN_02338	1047171	2.28e-41	FUN_02338-T1
FUN_02339	1520881	1.11e-12	FUN_02339-T1
FUN_02340	112416	2.21e-10	FUN_02340-T1
FUN_02341	1520881	3.66e-13	FUN_02341-T1
FUN_02342	112416	2.19e-58	FUN_02342-T1
FUN_02343	560253	4.2399999999999995e-45	FUN_02343-T1
FUN_02344	1520881	5.69e-05	FUN_02344-T1
FUN_02345	2732470	0.0	FUN_02345-T1
FUN_02346	1520881	3.53e-80	FUN_02346-T1
FUN_02347	1520881	0.0	FUN_02347-T1
FUN_02348	388435	4.72e-35	FUN_02348-T1
FUN_02349	41294	2.46e-05	FUN_02349-T1
FUN_02350			FUN_02350-T1
FUN_02351	1520881	4.5799999999999997e-172	FUN_02351-T1
FUN_02352	716546	6.08e-82	FUN_02352-T1
FUN_02353	1520881	0.0	FUN_02353-T1
FUN_02354	1520881	0.0	FUN_02354-T1
FUN_02355	388435	1.96e-06	FUN_02355-T1
FUN_02356	1520881	0.0	FUN_02356-T1
FUN_02357			FUN_02357-T1
FUN_02358			FUN_02358-T1
FUN_02359			FUN_02359-T1
FUN_02360	716546	0.0	FUN_02360-T1
FUN_02361	1520881	4.97e-194	FUN_02361-T1
FUN_02362			FUN_02362-T1
FUN_02363	364733	2.96e-159	FUN_02363-T1
FUN_02364	364733	1.26e-256	FUN_02364-T1
FUN_02365	1328760	8.42e-22	FUN_02365-T1
FUN_02366	1520881	2.06e-181	FUN_02366-T1
FUN_02367	2608996	6.9e-09	FUN_02367-T1
FUN_02368	1520881	1.48e-69	FUN_02368-T1
FUN_02369			FUN_02369-T1
FUN_02370	2608996	1.39e-10	FUN_02370-T1
FUN_02371	50934	7.06e-261	FUN_02371-T1
FUN_02372	50934	7.52e-195	FUN_02372-T1
FUN_02373	716546	3.3e-13	FUN_02373-T1
FUN_02374	1520881	7.43e-197	FUN_02374-T1
